account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_x,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag_y,billing_frequency,auto_renew_flag,usage_count,usage_duration_secs,error_count,total_tickets,avg_satisfaction
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,True,False,S-f971ab,2024-12-10,0,Pro,13,637,7644,False,False,False,False,annual,True,70.0,14532.0,2.0,4.0,3.7453191489361704
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,True,False,S-0efc9b,2024-12-13,0,Basic,12,228,2736,False,False,False,False,monthly,True,37.0,5057.0,1.0,4.0,3.7453191489361704
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-bb8429,2024-04-27,0,Pro,19,931,11172,False,False,False,False,annual,True,28.0,11356.0,5.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-b6ab32,2024-04-08,2024-08-05 00:00:00,Enterprise,19,3781,45372,False,False,False,True,annual,True,8.0,4168.0,0.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-f99f9e,2024-10-19,2024-12-17 00:00:00,Enterprise,55,10945,131340,False,False,False,True,monthly,True,17.0,5645.0,0.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-2186ea,2024-03-06,0,Pro,19,931,11172,False,False,False,False,annual,True,27.0,11491.0,2.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-7c633c,2024-07-10,0,Basic,19,0,0,True,False,False,False,annual,True,62.0,18601.0,1.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-5de583,2024-11-12,0,Basic,19,361,4332,False,False,False,False,monthly,True,70.0,15732.0,2.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-b8fcc5,2024-06-29,2024-11-20 00:00:00,Basic,85,1615,19380,False,True,False,True,annual,False,61.0,15430.0,4.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-68e134,2024-05-20,0,Basic,19,361,4332,False,False,False,False,monthly,True,29.0,9602.0,3.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-cd6bb6,2024-11-25,0,Basic,19,361,4332,False,False,False,False,annual,True,92.0,25672.0,11.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-edf4e0,2024-07-01,0,Enterprise,22,4378,52536,False,False,False,False,monthly,True,71.0,16422.0,2.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-a22ca2,2024-07-30,0,Enterprise,45,8955,107460,False,False,False,False,monthly,True,29.0,5394.0,7.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-249448,2024-01-19,0,Enterprise,19,3781,45372,False,False,False,False,annual,True,70.0,22922.0,8.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-b95b76,2024-05-02,0,Pro,19,931,11172,False,False,False,False,monthly,True,42.0,15152.0,7.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-b73fdf,2024-04-26,2024-08-07 00:00:00,Basic,19,361,4332,False,False,False,True,annual,True,39.0,13692.0,3.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-83d49e,2024-07-27,0,Pro,19,931,11172,False,False,False,False,annual,True,53.0,11683.0,2.0,6.0,3.9875177304964544
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-72e73f,2024-01-26,0,Enterprise,19,3781,45372,False,True,False,False,annual,False,32.0,9839.0,1.0,6.0,3.9875177304964544
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,S-8856af,2024-12-09,0,Basic,31,0,0,True,False,False,False,annual,True,51.0,15308.0,1.0,5.0,3.9925106382978726
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,S-78f738,2024-12-29,0,Enterprise,170,33830,405960,False,False,True,False,monthly,True,75.0,21757.0,4.0,5.0,3.9925106382978726
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,S-57bdc2,2024-11-14,0,Pro,31,0,0,True,False,False,False,monthly,True,57.0,15211.0,3.0,5.0,3.9925106382978726
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,S-f4059b,2024-12-15,0,Pro,43,0,0,True,True,False,False,annual,True,71.0,28319.0,5.0,5.0,3.9925106382978726
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,S-d1aacf,2024-12-06,0,Basic,31,589,7068,False,True,False,False,annual,True,44.0,17318.0,1.0,5.0,3.9925106382978726
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,S-9e6f0c,2024-11-11,0,Basic,31,589,7068,False,False,False,False,monthly,True,18.0,2450.0,1.0,5.0,3.9925106382978726
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,S-6eeae1,2024-12-29,0,Pro,94,4606,55272,False,False,False,False,annual,True,18.0,5975.0,3.0,5.0,3.9925106382978726
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,S-02c3e7,2024-08-14,0,Enterprise,6,1194,14328,False,False,False,False,annual,True,67.0,19897.0,7.0,3.0,3.9875177304964544
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,S-b84a07,2023-06-05,0,Pro,9,441,5292,False,False,False,False,annual,True,73.0,26561.0,4.0,3.0,3.9875177304964544
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,S-06e837,2023-12-17,2024-03-29 00:00:00,Basic,9,0,0,True,False,False,True,annual,True,28.0,8183.0,1.0,3.0,3.9875177304964544
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,S-8ec197,2023-11-02,2024-10-10 00:00:00,Basic,51,0,0,True,False,False,True,monthly,True,76.0,20381.0,8.0,3.0,3.9875177304964544
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,S-b5035b,2023-12-28,0,Enterprise,5,995,11940,False,False,False,False,monthly,True,78.0,13805.0,7.0,3.0,3.9875177304964544
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,S-0b059f,2023-07-10,2023-11-30 00:00:00,Basic,5,95,1140,False,False,False,True,monthly,False,63.0,20479.0,5.0,3.0,3.9875177304964544
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,S-6fde5e,2024-12-20,0,Basic,27,513,6156,False,False,False,False,annual,True,84.0,20353.0,5.0,3.0,3.9875177304964544
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,S-a9a5a1,2023-06-05,0,Basic,9,171,2052,False,False,False,False,monthly,False,6.0,48.0,3.0,3.0,3.9875177304964544
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-8c10c1,2024-12-25,0,Enterprise,65,12935,155220,False,False,False,False,annual,True,49.0,13689.0,5.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-c9da7a,2024-11-10,0,Basic,16,304,3648,False,False,False,False,monthly,True,39.0,10788.0,0.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-1ebe39,2024-11-02,0,Enterprise,19,3781,45372,False,False,False,False,annual,True,21.0,6377.0,4.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-86fd71,2024-10-27,0,Enterprise,60,11940,143280,False,False,False,False,annual,True,88.0,21438.0,2.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-e62fc9,2024-12-23,0,Pro,16,784,9408,False,False,False,False,monthly,False,67.0,24147.0,2.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-d44088,2024-12-21,2024-12-23 00:00:00,Pro,16,0,0,True,False,False,True,annual,True,22.0,7470.0,4.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-1bbdb1,2024-12-13,0,Basic,54,0,0,True,False,False,False,annual,False,70.0,17330.0,1.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-4b7873,2024-11-25,0,Basic,16,304,3648,False,False,False,False,annual,True,52.0,14753.0,3.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-16486d,2024-12-15,0,Pro,16,784,9408,False,False,False,False,monthly,True,41.0,13572.0,0.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-7fa78f,2024-12-13,0,Enterprise,16,3184,38208,False,False,False,False,monthly,True,26.0,10270.0,4.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-f409d8,2024-12-04,0,Enterprise,16,3184,38208,False,False,False,False,annual,True,66.0,17826.0,0.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-8ea942,2024-12-19,0,Enterprise,36,0,0,True,False,False,False,annual,True,38.0,15458.0,5.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-82b11e,2024-12-06,0,Basic,21,399,4788,False,False,False,False,annual,True,58.0,10487.0,5.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-e1820e,2024-11-24,0,Enterprise,19,3781,45372,False,False,False,False,annual,True,33.0,8824.0,0.0,4.0,3.9906382978723407
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-510009,2024-11-16,0,Enterprise,16,3184,38208,False,False,False,False,monthly,True,35.0,8997.0,2.0,4.0,3.9906382978723407
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-dabcd2,2024-09-22,0,Pro,28,0,0,True,False,False,False,monthly,True,85.0,29973.0,4.0,10.0,3.7943829787234042
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-dc7143,2024-04-28,0,Enterprise,14,2786,33432,False,False,False,False,monthly,True,57.0,13616.0,0.0,10.0,3.7943829787234042
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-e32bf8,2024-06-05,0,Enterprise,8,1592,19104,False,False,False,False,annual,True,54.0,16016.0,3.0,10.0,3.7943829787234042
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-e11518,2023-12-15,0,Pro,189,9261,111132,False,False,False,False,annual,True,31.0,11301.0,1.0,10.0,3.7943829787234042
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-2f7250,2024-03-05,0,Pro,36,1764,21168,False,False,False,False,monthly,True,64.0,15717.0,1.0,10.0,3.7943829787234042
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-b32a70,2024-09-30,0,Basic,8,152,1824,False,False,False,False,monthly,True,66.0,18784.0,7.0,10.0,3.7943829787234042
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-b991d2,2024-02-17,0,Pro,8,392,4704,False,False,False,False,annual,True,54.0,22837.0,5.0,10.0,3.7943829787234042
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-c48d0d,2024-05-22,0,Basic,37,703,8436,False,False,False,False,annual,True,53.0,11690.0,1.0,10.0,3.7943829787234042
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-e4a862,2024-10-03,0,Enterprise,8,0,0,True,False,False,False,annual,True,45.0,7868.0,7.0,10.0,3.7943829787234042
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-72b92f,2024-12-14,0,Enterprise,37,7363,88356,False,False,False,False,monthly,False,10.0,1770.0,1.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-8e6903,2024-09-15,0,Basic,37,703,8436,False,False,False,False,monthly,False,71.0,21643.0,4.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-bd1ee1,2024-12-18,0,Enterprise,37,7363,88356,False,False,False,False,monthly,True,118.0,38138.0,1.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-e83351,2024-10-02,0,Pro,69,3381,40572,False,True,False,False,annual,True,40.0,14189.0,3.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-02949d,2024-12-02,0,Pro,37,1813,21756,False,False,False,False,annual,True,90.0,32365.0,7.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-651c01,2024-08-28,0,Basic,37,0,0,True,False,False,False,annual,True,24.0,5470.0,1.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-71d31c,2024-12-16,0,Basic,37,0,0,True,False,False,False,annual,False,19.0,8275.0,4.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-b18d59,2024-10-20,0,Pro,37,1813,21756,False,False,False,False,annual,True,53.0,7271.0,1.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-c021c2,2024-07-24,0,Enterprise,37,7363,88356,False,False,False,False,annual,True,38.0,14292.0,1.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-684915,2024-12-05,0,Enterprise,37,0,0,True,False,False,False,annual,True,69.0,23198.0,6.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-70c734,2024-09-05,0,Pro,37,1813,21756,False,False,False,False,annual,True,50.0,10774.0,1.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-3b0fbb,2024-10-12,0,Pro,59,0,0,True,False,False,False,annual,False,27.0,12503.0,0.0,4.0,3.7406382978723407
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-d302e2,2024-08-31,0,Enterprise,37,7363,88356,False,False,False,False,annual,True,44.0,12009.0,0.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-73a4e4,2024-09-09,0,Pro,31,1519,18228,False,False,False,False,monthly,True,58.0,25109.0,4.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-22f848,2023-10-15,0,Enterprise,49,9751,117012,False,False,False,False,annual,True,86.0,31532.0,1.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-d74a31,2024-09-23,0,Pro,33,1617,19404,False,False,False,False,monthly,True,49.0,19395.0,8.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-648e54,2024-06-28,0,Pro,31,1519,18228,False,True,False,False,monthly,True,52.0,11400.0,0.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-53d6be,2024-05-11,0,Enterprise,31,0,0,True,False,False,False,monthly,True,8.0,2032.0,0.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-b76de2,2023-08-18,0,Pro,31,1519,18228,False,False,False,False,annual,True,40.0,12940.0,1.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-0d93fe,2023-08-09,0,Basic,31,589,7068,False,False,False,False,monthly,True,67.0,14967.0,6.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-408c2f,2023-11-23,0,Basic,31,589,7068,False,False,False,False,annual,True,26.0,11100.0,5.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-f5bef8,2023-09-22,0,Enterprise,40,7960,95520,False,False,True,False,monthly,True,66.0,24525.0,8.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-a80511,2024-09-14,0,Pro,31,1519,18228,False,False,False,False,annual,True,68.0,28436.0,5.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-41bb1b,2024-08-17,0,Basic,31,589,7068,False,False,False,False,annual,True,13.0,5198.0,0.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-532e80,2023-09-30,0,Enterprise,31,6169,74028,False,False,False,False,annual,False,13.0,363.0,1.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-44ed0c,2023-10-30,0,Enterprise,31,6169,74028,False,False,True,False,annual,False,41.0,16823.0,5.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-907e70,2023-08-05,0,Basic,31,589,7068,False,False,False,False,monthly,True,47.0,7772.0,2.0,4.0,3.7406382978723407
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-0455a5,2024-10-22,2024-11-10 00:00:00,Enterprise,42,8358,100296,False,True,False,True,monthly,False,31.0,4423.0,4.0,4.0,3.7406382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-c005ac,2024-09-18,0,Enterprise,25,4975,59700,False,False,False,False,annual,True,61.0,17152.0,8.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-9a065e,2024-11-24,0,Pro,25,1225,14700,False,False,False,False,monthly,True,16.0,7496.0,4.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-2a9676,2024-07-23,0,Pro,25,1225,14700,False,False,False,False,annual,True,59.0,24843.0,5.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-1ad030,2024-09-01,0,Enterprise,25,4975,59700,False,False,False,False,annual,False,71.0,22276.0,3.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-22cbb3,2024-10-30,0,Pro,77,3773,45276,False,False,True,False,monthly,False,50.0,14850.0,2.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-19858e,2024-09-17,0,Pro,30,1470,17640,False,False,True,False,annual,True,103.0,30403.0,7.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-e874c1,2024-07-24,0,Pro,34,1666,19992,False,False,False,False,monthly,False,84.0,24434.0,1.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-6a9918,2024-11-07,0,Enterprise,35,6965,83580,False,False,False,False,annual,False,99.0,31700.0,9.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-75c438,2024-08-14,0,Pro,34,1666,19992,False,False,False,False,monthly,True,65.0,18328.0,7.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-b18409,2024-10-26,0,Pro,25,1225,14700,False,False,False,False,monthly,True,77.0,21843.0,6.0,4.0,3.9906382978723407
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-7d5bf1,2024-09-19,0,Enterprise,27,5373,64476,False,False,False,False,monthly,True,29.0,4864.0,3.0,4.0,3.9906382978723407
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,S-da9f05,2023-05-08,0,Pro,23,1127,13524,False,False,True,False,annual,True,69.0,18309.0,2.0,2.0,3.5
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,S-c033fa,2024-06-26,0,Pro,52,2548,30576,False,False,False,False,monthly,False,68.0,25324.0,4.0,2.0,3.5
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,S-f9e2ca,2024-06-10,0,Enterprise,23,4577,54924,False,False,False,False,annual,True,62.0,23532.0,5.0,2.0,3.5
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,S-909612,2024-02-10,0,Enterprise,23,4577,54924,False,False,False,False,monthly,True,86.0,23380.0,0.0,2.0,3.5
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,S-f24609,2023-07-14,0,Pro,29,1421,17052,False,False,False,False,monthly,True,81.0,30362.0,3.0,2.0,3.5
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-3660bb,2024-12-14,0,Enterprise,10,0,0,True,False,False,False,monthly,False,29.0,12244.0,1.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-8a9db8,2024-11-30,2024-12-07 00:00:00,Enterprise,8,1592,19104,False,False,False,True,annual,True,36.0,13892.0,4.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-40cbc0,2024-04-18,0,Basic,8,152,1824,False,False,False,False,annual,True,63.0,23620.0,7.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-381917,2024-07-02,0,Pro,17,833,9996,False,False,False,False,monthly,True,55.0,17182.0,4.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-383fc5,2024-07-03,0,Enterprise,8,0,0,True,False,False,False,monthly,True,66.0,13781.0,3.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-80f65d,2024-01-06,0,Basic,23,437,5244,False,False,False,False,monthly,True,22.0,7636.0,0.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-504bce,2024-11-28,2024-12-30 00:00:00,Enterprise,41,0,0,True,False,False,True,annual,True,76.0,15781.0,6.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-7eb81c,2024-01-15,0,Pro,8,392,4704,False,False,False,False,monthly,False,25.0,8402.0,2.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-1224ea,2023-12-10,0,Pro,8,0,0,True,False,False,False,monthly,True,24.0,8608.0,1.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-b5a1a0,2023-12-04,0,Basic,10,190,2280,False,True,True,False,annual,True,33.0,15201.0,2.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-e76552,2024-09-13,0,Pro,8,392,4704,False,False,False,False,monthly,False,22.0,9856.0,5.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-e7cb68,2024-01-29,0,Pro,9,441,5292,False,False,False,False,annual,True,51.0,10608.0,2.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-79e254,2024-03-23,0,Pro,53,2597,31164,False,False,False,False,annual,False,56.0,14909.0,3.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-7d4d45,2023-12-20,0,Basic,17,323,3876,False,False,False,False,annual,True,38.0,11338.0,5.0,3.0,4.320851063829788
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-d88b25,2024-12-29,0,Enterprise,24,4776,57312,False,False,False,False,annual,False,9.0,297.0,0.0,3.0,4.320851063829788
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-03340d,2024-04-01,0,Enterprise,17,3383,40596,False,False,False,False,annual,False,91.0,32273.0,5.0,3.0,3.993758865248227
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-a04ec4,2024-06-17,0,Pro,17,833,9996,False,False,False,False,annual,True,42.0,11663.0,4.0,3.0,3.993758865248227
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-6a7c79,2024-08-28,0,Pro,17,0,0,True,False,False,False,monthly,True,43.0,14954.0,1.0,3.0,3.993758865248227
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-d88f58,2024-11-11,0,Basic,17,323,3876,False,False,False,False,monthly,True,62.0,22273.0,5.0,3.0,3.993758865248227
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-c1164e,2024-09-06,0,Pro,70,3430,41160,False,False,False,False,monthly,False,5.0,1445.0,1.0,3.0,3.993758865248227
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-a36a36,2024-05-01,0,Pro,17,833,9996,False,False,False,False,annual,False,69.0,18704.0,8.0,3.0,3.993758865248227
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-eb23dd,2024-09-27,2024-10-29 00:00:00,Basic,38,722,8664,False,False,False,True,monthly,True,75.0,18544.0,2.0,3.0,3.993758865248227
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-804a70,2024-07-28,0,Enterprise,17,3383,40596,False,False,False,False,monthly,True,77.0,24108.0,1.0,3.0,3.993758865248227
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-7d651b,2024-11-15,0,Pro,28,1372,16464,False,False,False,False,monthly,True,23.0,6699.0,6.0,3.0,3.993758865248227
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,False,False,S-b03125,2024-12-20,0,Pro,58,2842,34104,False,False,True,False,annual,True,119.0,35285.0,10.0,6.0,3.5
